Date,AOS,ABT,ABBV,ACN,ATVI,ADM,ADBE,ADP,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,ALLE,ALL,AMCR,AMD,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,APTV,ANET,AJG,AIZ,ATO,ADSK,AZO,AVB,AVY,BKR,BAC,BAX,BDX,BBY,BIIB,BLK,BK,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,CHRW,CDNS,CAH,CCL,CARR,CAT,CBOE,CBRE,CDW,CE,CF,CB,CHD,C,CFG,CAG,CCI
2016-02-24,32.7042236328125,36.0217399597168,44.96664810180664,92.01101684570312,30.652833938598636,29.589479446411133,83.41999816894531,77.19310760498047,148.45455932617188,8.441473960876465,27.04952049255371,36.00553131103516,108.04025268554688,54.77999877929688,68.10302734375,49.630165100097656,67.2825927734375,63.31999969482422,60.07437133789063,58.67111206054688,7.294939041137695,2.0199999809265137,41.51579666137695,38.96255874633789,54.51115417480469,51.00424575805664,45.28468704223633,81.54241180419922,61.409942626953125,74.4068603515625,80.68640899658203,43.98213958740234,130.548095703125,50.19688415527344,47.22785186767578,86.54000091552734,90.2315673828125,34.80991744995117,89.83312225341797,17.528018951416016,50.559715270996094,67.43000030517578,35.26274108886719,63.71582794189453,64.73062896728516,49.18000030517578,777.8300170898438,148.22775268554688,59.17941284179688,26.27363586425781,11.1389741897583,37.13883972167969,138.45281982421875,27.37787437438965,257.2200012207031,273.6790466308594,31.766759872436523,103.82230377197266,1264.2099609375,30.140426635742188,101.44993591308594,17.329999923706055,55.16128921508789,114.30750274658205,51.44285202026367,63.13809967041016,21.299999237060547,70.78993225097656,41.91197204589844,,58.19985580444336,60.48133850097656,25.270000457763672,36.95196533203125,54.17270660400391,27.42588233947754,105.3902587890625,42.72438049316406,34.82814407348633,16.807626724243164,29.235248565673828,73.00337982177734
2016-02-25,33.283721923828125,36.41687774658203,46.03982162475586,93.2680206298828,31.24249649047852,30.262556076049805,86.68000030517578,77.79067993164062,148.11903381347656,8.390974998474121,27.3670597076416,36.149635314941406,109.222900390625,54.959999084472656,69.3152084350586,51.61312484741211,69.22257995605469,64.45999908447266,61.19662857055664,59.39966583251953,7.294939041137695,2.0299999713897705,42.08415222167969,39.63334274291992,55.27246475219727,51.704349517822266,45.68488693237305,81.89962768554688,62.66225814819336,75.24520111083984,81.16824340820312,44.96100997924805,130.22857666015625,50.47454452514648,48.303497314453125,84.22000122070312,90.85114288330078,34.0794563293457,90.45010375976562,17.7155818939209,52.93330001831055,67.66000366210938,35.58290481567383,65.8605728149414,65.24075317382812,49.41999816894531,785.1500244140625,150.83023071289062,60.513179779052734,27.113683700561523,11.31344985961914,37.96795654296875,139.57945251464844,28.047748565673828,262.3500061035156,278.6908874511719,32.27840042114258,104.92707061767578,1263.4100341796875,30.317113876342773,102.75238800048828,17.31999969482422,55.87042236328125,116.17550659179688,52.27376937866211,63.07516479492188,21.61000061035156,71.24668884277344,42.33082962036133,,58.72108840942383,59.76221466064453,25.709999084472656,37.255950927734375,54.84048843383789,28.64385223388672,107.39498901367188,42.9995231628418,35.3127555847168,16.966856002807617,29.58345031738281,73.37557983398438
2016-02-26,33.67160415649414,36.315799713134766,45.87598037719727,93.4621124267578,30.826833724975582,30.411169052124023,86.5999984741211,77.55525970458984,148.08937072753906,8.306812286376953,27.29447555541992,36.11121368408203,109.75676727294922,55.2400016784668,69.00057220458984,52.65582275390625,69.4342041015625,65.4000015258789,61.27336502075195,59.316654205322266,7.294939041137695,2.069999933242798,40.65015411376953,39.16379928588867,53.17888259887695,51.69501495361328,45.43586349487305,82.44000244140625,59.67877960205078,77.13590240478516,81.11262512207031,45.23238754272461,130.98292541503906,50.6851692199707,48.71369552612305,84.05999755859375,91.28008270263672,35.59450912475586,90.59032440185548,17.81874656677246,52.96504592895508,69.0199966430664,35.62736892700195,66.10595703125,63.90168380737305,51.18999862670898,781.6400146484375,149.7036590576172,60.70503616333008,27.740591049194336,11.66240406036377,37.57722091674805,140.49014282226562,28.230443954467773,264.489990234375,278.9574584960937,33.00016021728516,106.13066864013672,1254.27001953125,30.84932518005371,101.6104965209961,17.209999084472656,55.17902374267578,116.73680114746094,52.22760391235352,63.24597930908203,21.6299991607666,71.55693817138672,42.18248748779297,,59.07445526123047,59.57297134399414,26.200000762939453,36.8664665222168,55.84673690795898,30.19007110595703,106.59673309326172,42.76167678833008,36.11738967895508,17.46224021911621,29.304887771606445,72.57196044921875
2016-02-29,32.89115524291992,35.599029541015625,44.73727035522461,92.667236328125,30.614166259765625,30.55977249145508,85.1500015258789,76.67704010009766,146.5004425048828,8.24790096282959,26.999622344970703,35.88064193725586,108.79583740234376,53.970001220703125,68.380615234375,52.33929443359375,69.8045654296875,66.02999877929688,60.42927169799805,58.5235595703125,7.294939041137695,2.140000104904175,41.0523796081543,39.28837203979492,53.421119689941406,51.88170623779297,44.64435958862305,84.44580841064453,59.6879997253418,74.87062072753906,80.26017761230469,44.98040390014648,126.2618637084961,50.80962753295898,48.303497314453125,83.0199966430664,90.8320770263672,34.521339416503906,90.38468170166016,17.696826934814453,52.93330001831055,68.54000091552734,35.44060516357422,64.61552429199219,63.22758483886719,51.7400016784668,774.5700073242188,149.8957977294922,59.82311248779297,26.97911262512207,11.497110366821287,37.6534538269043,138.4340057373047,28.178247451782227,259.4200134277344,277.2158203125,32.333229064941406,106.14862060546876,1265.2099609375,30.5131950378418,101.82462310791016,16.979999542236328,54.8953742980957,117.49102020263672,51.82139587402344,62.77849197387695,21.549999237060547,70.41072845458984,41.85088348388672,,59.80770111083984,59.13772201538086,25.40999984741211,37.597923278808594,55.19724655151367,31.494409561157227,104.80061340332033,42.32334899902344,35.52305221557617,17.011085510253906,29.29096221923828,73.17256927490234
2016-03-01,34.11090087890625,36.14119720458984,46.15450286865234,95.61566162109376,31.136165618896484,31.014314651489254,88.37000274658203,78.56022644042969,151.3462677001953,8.517218589782715,27.70273971557617,37.071868896484375,110.37271881103516,55.52999877929688,71.31385040283203,54.6108627319336,71.68284606933594,67.86000061035156,62.184600830078125,59.76853942871094,7.294939041137695,2.180000066757202,41.03489303588867,40.08372497558594,53.40381622314453,53.02052688598633,46.138431549072266,86.73555755615234,60.1299934387207,78.49151611328125,81.01069641113281,46.43419647216797,131.68399047851562,52.523380279541016,49.86225891113281,86.05000305175781,91.46118927001952,34.82795715332031,93.97425079345705,18.165742874145508,54.67180633544922,69.23999786376953,36.11651611328125,66.65122985839844,63.10005569458008,54.310001373291016,790.5599975585938,155.12693786621094,61.3572883605957,27.853864669799805,12.112371444702148,38.10137939453125,140.94076538085938,28.743724822998047,270.8999938964844,286.64410400390625,33.62143325805664,107.74742126464844,1295.9200439453125,31.89506149291992,105.32164001464844,17.219999313354492,56.92525100708008,121.40240478515624,53.13238525390625,63.59659576416016,21.96999931335449,71.42766571044922,42.72350692749024,,61.0356674194336,59.90415954589844,26.700000762939453,38.329345703125,56.12117004394531,31.313013076782227,106.77816772460938,42.42593765258789,37.735816955566406,17.931081771850586,29.604341506958008,74.22151184082031
2016-03-02,34.050148010253906,36.15038299560547,45.63021469116211,94.885498046875,30.942832946777344,31.32026672363281,88.38999938964844,77.54621887207031,150.18170166015625,8.65187931060791,27.856969833374023,37.5041618347168,110.23309326171876,56.209999084472656,71.48966979980469,53.72643661499024,71.5505599975586,68.51000213623047,62.002349853515625,60.32187271118164,7.294939041137695,2.319999933242798,41.06111907958984,39.85375213623047,53.54223251342773,53.31923675537109,46.09397506713867,86.66230010986328,63.31605529785156,78.3844985961914,81.19601440429688,46.385738372802734,130.8852996826172,52.83932876586914,50.50946044921875,86.06999969482422,92.83383178710938,37.84903717041016,94.1799087524414,18.27828025817871,54.72738265991211,66.69999694824219,36.18833541870117,66.58763122558594,64.06565856933594,54.40999984741211,780.8900146484375,155.9129180908203,61.96359252929688,28.57759094238281,12.36125373840332,37.95322799682617,141.5041046142578,28.795917510986328,273.6600036621094,290.3408203125,34.1878662109375,107.468994140625,1301.3699951171875,32.42728042602539,105.29489135742188,17.3700008392334,57.52801513671875,120.12199401855467,53.01235580444336,64.59159088134766,22.170000076293945,71.66897583007812,42.02541732788086,,61.29184341430664,59.80918884277344,26.43000030517578,37.79740524291992,56.55111312866211,30.0086669921875,107.36779022216795,42.59847640991211,38.604454040527344,18.541465759277344,29.778440475463867,74.78826904296875
2016-03-03,34.12492752075195,35.67255401611328,45.81863784790039,95.014892578125,30.46916961669922,32.19440460205078,87.20999908447266,77.54621887207031,151.8693389892578,8.794952392578125,27.66191291809082,37.65786743164063,110.7751693725586,55.63999938964844,72.40574645996094,53.270267486572266,72.95266723632812,69.44000244140625,62.19419860839844,60.22965240478516,7.294939041137695,2.4600000381469727,41.09608459472656,40.13163757324219,53.43841552734375,54.22468566894531,46.48527908325195,87.28510284423828,62.52413940429688,79.85604858398438,81.74270629882812,46.734642028808594,129.4210662841797,53.45207595825195,50.56415557861328,86.26000213623047,93.6250228881836,40.662689208984375,94.8810043334961,18.240768432617188,56.19598388671875,67.0999984741211,36.52946853637695,67.38736724853516,63.41888427734375,54.790000915527344,782.489990234375,157.01332092285156,62.6893310546875,29.295015335083008,12.444217681884766,37.59004974365234,140.35870361328125,29.161306381225582,268.6400146484375,289.1774597167969,34.434547424316406,107.43304443359376,1303.0400390625,32.74472427368164,105.62496948242188,17.40999984741211,57.61664962768555,120.43772888183594,53.0954475402832,64.68202209472656,22.15999984741211,72.05680847167969,41.92942810058594,,63.38557052612305,60.56889343261719,27.01000022888184,38.80431365966797,57.45673370361328,31.26118850708008,106.8960952758789,42.78501129150391,39.16222381591797,18.9660758972168,30.00825500488281,74.348388671875
2016-03-04,34.64834213256836,36.003360748291016,45.99886322021485,95.3661117553711,30.150171279907227,32.911190032958984,86.18000030517578,78.0351333618164,150.37911987304688,9.08110523223877,27.68459701538086,37.792362213134766,110.70122528076172,55.56999969482422,71.86904907226562,55.08566665649414,73.78157043457031,70.38999938964844,61.3309211730957,60.29419708251953,7.294939041137695,2.369999885559082,41.40212631225586,39.8920783996582,54.009395599365234,54.41138458251953,46.51195526123047,87.87128448486328,62.49652099609375,80.67655944824219,81.53887176513672,46.64741897583008,129.54527282714844,53.80631637573242,50.84674453735352,87.06999969482422,94.30178833007812,43.323020935058594,96.29253387451172,18.18449592590332,56.783424377441406,64.25,36.80777740478516,67.35101318359375,64.40267944335938,56.25,777.6199951171875,157.21417236328125,62.34023284912109,29.074756622314453,12.481085777282717,37.71428680419922,140.03005981445312,29.204805374145508,263.94000244140625,289.7322692871094,34.80000686645508,108.74440002441406,1297.7099609375,32.67937088012695,105.7855453491211,17.440000534057617,57.35958862304688,128.0938720703125,53.086219787597656,65.74032592773438,22.299999237060547,71.97061920166016,41.85961532592773,,64.34848022460938,60.78732681274414,27.88999938964844,38.78532028198242,58.1336555480957,29.87909507751465,106.29737854003906,42.79899597167969,39.16222381591797,19.39953994750977,30.154502868652344,73.80699920654297
2016-03-07,34.078182220458984,36.003360748291016,46.20366668701172,94.64518737792967,29.94717025756836,32.46537780761719,85.11000061035156,77.94459533691406,149.54022216796875,9.16526699066162,27.46685028076172,37.87882614135742,110.87371063232422,55.33000183105469,71.43414306640625,54.7411994934082,73.51702117919922,71.55000305175781,60.89928436279297,59.971435546875,7.294939041137695,2.470000028610229,41.5829963684082,40.37119674682617,54.710147857666016,55.07414627075195,46.83210754394531,87.55987548828125,62.00847244262695,80.05225372314453,81.63150024414062,46.6765022277832,130.72555541992188,54.313743591308594,51.49394607543945,87.69000244140625,94.5019760131836,46.01042938232422,95.22687530517578,18.23138427734375,56.0372200012207,64.4000015258789,36.96937942504883,66.75120544433594,64.38449096679688,58.16999816894531,770.9500122070312,157.3800811767578,62.41373443603516,29.31390380859375,12.471869468688965,38.05836486816406,139.5888214111328,29.88337516784668,269.5199890136719,292.39019775390625,34.87309646606445,110.38811492919922,1291.4300537109375,33.10886764526367,105.84799194335938,17.329999923706055,58.93740463256836,125.8575210571289,52.892337799072266,64.76343536376953,22.270000457763672,72.52217864990234,41.05680465698242,,66.05350494384766,59.999122619628906,27.950000762939453,38.747318267822266,58.682525634765625,31.85721015930176,106.45158386230467,42.27204895019531,38.961063385009766,19.04569435119629,29.83415412902832,72.97798919677734
2016-03-08,34.26511764526367,35.994163513183594,45.31891632080078,94.84852600097656,29.753841400146484,31.49508285522461,84.3499984741211,77.4013442993164,147.72421264648438,8.938030242919922,27.244579315185547,36.591529846191406,110.23309326171876,54.58000183105469,70.69388580322266,54.44328689575195,73.26130676269531,70.5999984741211,60.38132095336914,59.55643844604492,7.294939041137695,2.299999952316284,42.2182502746582,39.0679817199707,55.03023910522461,55.47553253173828,46.18290328979492,86.64399719238281,62.956939697265625,79.21391296386719,81.37206268310547,46.25974655151367,128.34727478027344,53.3084602355957,50.44565200805664,86.18000030517578,93.834716796875,41.63663482666016,94.441650390625,17.61241912841797,54.72738265991211,61.880001068115234,36.70005798339844,68.35977172851562,64.47557067871094,56.86000061035156,765.0499877929688,156.62904357910156,62.63421630859375,27.721710205078125,12.03862762451172,37.82898712158203,138.80612182617188,29.613689422607425,261.2799987792969,286.7253723144531,34.251827239990234,109.89409637451172,1282.77001953125,32.137821197509766,104.4652328491211,17.350000381469727,58.733524322509766,122.4547882080078,52.18144989013672,64.79056549072266,21.940000534057617,71.28115844726562,40.45469284057617,,63.36789321899414,62.25930404663086,26.71999931335449,38.41484832763672,56.56026458740234,30.45784568786621,105.48097229003906,42.40262222290039,37.53464889526367,18.506080627441406,29.79236602783203,72.30972290039062
