High_RNN,Low_RNN,Open_RNN,Close_RNN
0.45489407,0.45851418,0.45631668,0.4549943
0.410239,0.41374606,0.4117858,0.4105215
0.4427365,0.44604084,0.44420266,0.44253007
0.3689593,0.37218174,0.36952236,0.36771008
0.4057553,0.40864962,0.4067332,0.40484458
0.44566542,0.44870102,0.44696033,0.44479704
0.44965494,0.4526441,0.45098367,0.4487613
0.47628942,0.4787258,0.47749764,0.4752478
0.48015472,0.48264086,0.48142684,0.47911298
0.4915928,0.49418965,0.49291003,0.49055454
0.49053118,0.49336106,0.49197924,0.48957598
0.5040589,0.5065887,0.505349,0.5029471
0.46197578,0.46576834,0.463391,0.46225786
0.40752566,0.41035473,0.40869883,0.40688688
0.43433535,0.43726453,0.43549687,0.43352687
0.43004638,0.43293115,0.4312678,0.42950824
0.4157813,0.41894528,0.4171423,0.41538548
0.43876225,0.44193777,0.440007,0.4387091
0.3603366,0.36302695,0.36138347,0.3596742
0.38219282,0.38492182,0.38336796,0.381694
0.39989564,0.40209034,0.40096736,0.3991881
0.5644407,0.5174351,0.54451144,0.5428453
0.3492591,0.35178232,0.34967276,0.34724545
0.35499692,0.35765958,0.35570884,0.35352743
0.45654908,0.46033964,0.4579786,0.4568622
0.34887242,0.35144925,0.34993684,0.34826717
0.37389007,0.3762988,0.37509054,0.37337345
0.4054206,0.4084291,0.4067911,0.4050726
0.3995129,0.40145272,0.40058804,0.39873824
0.3839452,0.38740504,0.38552284,0.38434994
0.40576586,0.4055243,0.4059482,0.4039357
0.40877056,0.40970123,0.40953535,0.4074639
0.4375473,0.44094616,0.43897513,0.4373986
0.46184945,0.46565953,0.46326736,0.46215615
0.46143728,0.46524495,0.4628524,0.46173966
-0.620949,-0.6008721,-0.5967706,-0.6514776
0.43686056,0.4361362,0.4274031,0.4267368
0.59075075,0.59377116,0.59205264,0.58978975
0.9841823,0.98456,0.9841654,0.98379034
0.7323798,0.73486763,0.7333776,0.7309649
0.99996686,0.99996865,0.99995565,0.9999472
0.99841523,0.99641126,0.9984099,0.9986276
0.5799427,0.5827877,0.58117706,0.57859087
0.51796037,0.52070403,0.5193644,0.51680535
0.53522736,0.5379969,0.53664124,0.5340421
0.3309019,0.33186266,0.33213583,0.32938185
0.48748893,0.49027637,0.48897737,0.48650196
0.50485,0.50766015,0.50631285,0.50381446
0.5256179,0.5282825,0.5269619,0.5245018
0.5132847,0.5162755,0.5147005,0.5124042
0.4647824,0.46855703,0.4661981,0.4650335
0.4648407,0.4686454,0.46625364,0.46512416
0.37993172,0.38321868,0.38111567,0.3795307
0.39097345,0.39423323,0.39203715,0.39041167
0.42517042,0.4285519,0.42638236,0.4246873
0.42615658,0.42951357,0.42737103,0.42563823
0.41312975,0.41637996,0.41445753,0.4127759
0.4297635,0.43292704,0.43125093,0.4294333
0.37613088,0.3793246,0.3770604,0.3753156
0.4329788,0.4363851,0.43402195,0.43221566
0.46515623,0.46895695,0.46657127,0.46543774
0.42244938,0.42577213,0.4232252,0.42126885
0.6673387,0.66971785,0.66783327,0.66539615
0.41428444,0.4174393,0.4155371,0.41397431
0.41525495,0.41820976,0.41656226,0.41489932
0.41027856,0.41290343,0.411544,0.40979972
0.40559438,0.40812555,0.40684164,0.4050801
0.4056887,0.4081299,0.40690154,0.40512067
0.41306415,0.41534483,0.4142194,0.41238436
0.43534067,0.43796176,0.436592,0.43472287
0.4570947,0.45994407,0.4584036,0.45652604
0.45026168,0.4530538,0.45158482,0.44967306
0.46832305,0.47101244,0.46957842,0.4676099
0.46595794,0.46875915,0.4672753,0.4653051
0.47112307,0.47271845,0.47200236,0.469823
0.46971142,0.47177806,0.47080225,0.46865535
0.45993602,0.4637356,0.4613584,0.46024105
0.3552751,0.3578776,0.35632285,0.35449216
0.38770896,0.39064315,0.38904694,0.38728383
0.4112039,0.41387647,0.4125158,0.41062486
0.4256495,0.42782646,0.4268113,0.4248083
0.3397882,0.3271058,0.3313858,0.32802504
0.34940314,0.35089704,0.35033482,0.3483399
0.40401527,0.40483952,0.4046414,0.4025999
0.33062392,0.33379766,0.33224654,0.33109885
0.3881173,0.3912616,0.38823742,0.38612613
0.46855354,0.4707366,0.46970794,0.46739814
0.3556825,0.3585975,0.3563944,0.3544823
0.40042713,0.40313777,0.40176687,0.3999144
0.99999094,0.9999935,0.999951,0.99988794
0.3607782,0.36347312,0.35883108,0.3552886
0.45952335,0.46324146,0.46089694,0.45968282
0.3715599,0.37471983,0.37122303,0.36885685
0.44378844,0.44716498,0.44393635,0.44164672
0.39253998,0.3955784,0.3925186,0.39032057
0.39955795,0.4027566,0.400511,0.39868483
0.62435526,0.626681,0.62532544,0.6226635
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.99211437,0.9986247,0.99055994,0.96378416
0.3264996,0.3285774,0.32803822,0.32570127
0.48985702,0.49268588,0.49134153,0.48890552
0.4654208,0.468024,0.4667473,0.46445972
0.5097398,0.51079255,0.51042163,0.50787187
0.5038836,0.50649405,0.5052929,0.5027991
0.42799905,0.4309374,0.42948893,0.42741418
0.39615762,0.39842692,0.39732665,0.3953602
0.5272092,0.50305516,0.5142885,0.5098194
0.32246023,0.32467303,0.3233792,0.32145268
0.4160486,0.41898227,0.4175132,0.41554508
0.43206662,0.43467692,0.43345308,0.43137494
0.4459986,0.4485812,0.44738016,0.44521758
0.36425707,0.36480206,0.36499923,0.36261073
1.0,1.0,1.0,1.0
0.34968504,0.3518548,0.34813362,0.34519324
1.0,1.0,1.0,1.0
0.4103769,0.40977603,0.40597138,0.40212464
0.45654327,0.45927718,0.457905,0.455532
0.4779584,0.48082086,0.4792873,0.47683176
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.35575673,0.3584028,0.3569991,0.35476428
0.37607884,0.37873414,0.37764055,0.3754848
0.39327744,0.3960558,0.39484584,0.39277387
0.41445538,0.4161565,0.41549397,0.4133789
0.43860346,0.44134668,0.44008318,0.43786848
0.5824173,0.5840182,0.5830944,0.58062005
0.5227102,0.52558947,0.5241478,0.52171683
0.46578825,0.46917468,0.46723396,0.46558493
0.64155984,0.6439053,0.64244723,0.6397808
0.5448979,0.5479033,0.5462606,0.5439339
0.5886932,0.5916163,0.59000623,0.58755875
0.46197513,0.4657337,0.46339577,0.46222004
0.43249092,0.43483725,0.4337576,0.43164584
0.4432565,0.4462674,0.4446074,0.4424557
0.466951,0.47073847,0.46834028,0.46718547
0.9999982,0.9999957,0.9999975,0.9999974
1.0,1.0,1.0,1.0
0.8856588,0.887301,0.8861487,0.88459677
0.5350373,0.5362774,0.53214735,0.5290415
0.6404625,0.64290196,0.6413535,0.63862795
0.46767163,0.47140884,0.4690853,0.46786666
0.42418122,0.42662948,0.42527965,0.4228996
0.4513306,0.45478547,0.45269766,0.45111474
0.463181,0.46617633,0.464678,0.46255478
0.4602158,0.46398425,0.46163702,0.46047947
0.38724154,0.3903978,0.38843045,0.38670227
0.43590724,0.4394879,0.4366122,0.4348383
0.5137591,0.5158255,0.51466984,0.5122758
0.39614335,0.399571,0.3977104,0.39640963
0.3852396,0.38845366,0.38643482,0.38479555
0.3978761,0.40039057,0.3990416,0.39729747
0.4410797,0.44404417,0.44247374,0.44052902
0.46481243,0.46777123,0.46625683,0.4641262
0.47005996,0.47299066,0.47152373,0.4692859
0.4597675,0.462667,0.46123904,0.45901826
0.4680351,0.4707282,0.4693895,0.46719253
0.3911158,0.3945638,0.39261177,0.3913147
0.38331193,0.3867063,0.38473874,0.38340363
0.36537707,0.3685689,0.3669222,0.36551347
0.4022422,0.40441585,0.40339828,0.40150204
0.43360814,0.43633747,0.43491843,0.43299344
0.3786074,0.3820022,0.37991574,0.37867224
0.6059593,0.60885936,0.60723424,0.60490054
-0.785106,-0.7894176,-0.7930233,-0.7898952
-0.95112884,-0.9516657,-0.9523274,-0.9522013
-0.70793104,-0.70896703,-0.7146236,-0.7161385
0.21849754,0.21958108,0.21149711,0.20833342
0.57139206,0.57414645,0.57265997,0.5700939
0.5574707,0.56006736,0.5585987,0.5559153
0.58533114,0.58888435,0.58273876,0.5785445
0.346687,0.3486956,0.34784126,0.34552723
0.41049924,0.41311446,0.4119972,0.40967575
0.4552582,0.45799214,0.45674726,0.45433947
0.48206615,0.48389205,0.4830997,0.4806787
0.44247764,0.44590175,0.4439607,0.44244197
0.56180966,0.56397974,0.56279147,0.56014264
0.5599003,0.5627312,0.56125265,0.5587144
0.5674903,0.57029617,0.56880826,0.56619185
0.5542902,0.5571014,0.5556713,0.55310184
0.5561448,0.55894667,0.5575278,0.5549505
0.5516906,0.5545737,0.553077,0.5506061
0.54701996,0.5498801,0.54841673,0.5459198
0.55905944,0.56189394,0.560437,0.55790186
0.5419983,0.5445172,0.54326445,0.5407524
0.55280554,0.5554688,0.55410504,0.5515764
0.5591709,0.56191885,0.5604961,0.55796534
0.46005207,0.4638038,0.46144077,0.46026504
0.39614868,0.39787054,0.394344,0.39117002
0.422008,0.42523462,0.4233348,0.42152622
0.47657463,0.4802087,0.47787848,0.4765003
0.38781497,0.39095357,0.38903022,0.38736722
0.39726648,0.40020245,0.39847675,0.39680848
0.40214702,0.40507737,0.40350237,0.40176636
0.42662045,0.4295421,0.4280376,0.42614773
0.41863254,0.42101017,0.41988185,0.41795802
0.45798883,0.46165317,0.4594002,0.45817393
0.3626375,0.36559582,0.36364922,0.3619431
0.37523994,0.3779808,0.37641552,0.37473643
0.36861345,0.37110433,0.36965236,0.3678876
0.31036055,0.31238636,0.31169605,0.31012666
0.28377792,0.28670514,0.2853884,0.2841125
0.3693951,0.3724494,0.37036577,0.36868918
0.398201,0.40098742,0.39942384,0.39767382
0.4696485,0.4733681,0.46355328,0.45798633
0.39826697,0.40144318,0.39838284,0.39623874
0.39205027,0.39463237,0.39124686,0.38834974
0.4360939,0.43952355,0.43662196,0.4345884
0.4466282,0.44970396,0.44679785,0.44398284
0.45644683,0.4593923,0.4571708,0.45449534
0.499058,0.41762292,0.462431,0.45814565
0.43491945,0.43804297,0.43571976,0.43336242
0.5306966,0.53375286,0.53098845,0.52949977
0.33992168,0.3428381,0.34124768,0.33956093
0.4240402,0.427354,0.42505473,0.42311332
0.43646148,0.43979785,0.4376058,0.43593633
0.42066333,0.42365864,0.4220411,0.42024824
1.0,1.0,1.0,1.0
0.4794471,0.4789885,0.47736076,0.47550055
0.4040546,0.40718302,0.40509662,0.40303445
0.3609588,0.36352658,0.36211148,0.36045575
0.3646206,0.36736035,0.3658282,0.36416933
0.37142363,0.37414557,0.37270898,0.37108842
0.5109361,0.5146011,0.5123207,0.5109084
-0.20372446,-0.18829359,-0.19797766,-0.22571227
0.809233,0.8107591,0.80964786,0.80706435
0.51953226,0.4373646,0.48511976,0.4825495
0.37575203,0.37878162,0.37700248,0.37550417
1.0,1.0,1.0,1.0
0.3810093,0.3834898,0.38112164,0.37895402
0.42584953,0.4280589,0.426838,0.42475545
0.45261616,0.45551017,0.4539799,0.45173854
0.44815156,0.45097765,0.44948652,0.44747287
0.44555363,0.44840565,0.447042,0.44483015
0.47172034,0.47458386,0.47317708,0.47089252
0.48724174,0.49000034,0.48864633,0.4862299
0.4934255,0.49502015,0.49423274,0.49200046
0.46266058,0.46651465,0.4635859,0.46224582
0.4585704,0.46016926,0.4571922,0.45428774
0.4000881,0.40294984,0.40133494,0.3994769
0.39139658,0.39396736,0.39255926,0.39085153
1.0,1.0,1.0,1.0
0.99997437,0.99997514,0.99992996,0.99988985
0.41451368,0.4178679,0.41560137,0.41389257
0.37387988,0.376638,0.37434062,0.37163737
0.40856984,0.4115267,0.40899926,0.4071628
0.41125286,0.41454944,0.41237542,0.41063353
0.41997385,0.42326853,0.42115027,0.41936654
0.44273305,0.44606766,0.44389403,0.44205523
0.43694544,0.44013277,0.43840054,0.43657207
0.42612177,0.42883998,0.42694834,0.4251549
0.4580115,0.46171334,0.45932677,0.45809668
0.49509105,0.4983018,0.49490702,0.49289995
0.47152498,0.4750183,0.47256687,0.47076833
0.4225828,0.42589882,0.42389095,0.42222026
0.41845027,0.42170385,0.41978282,0.4180618
0.38480696,0.38761652,0.38594985,0.38422233
0.40249345,0.4055091,0.40384746,0.40216163
0.42171484,0.42458174,0.42307138,0.42126647
0.44589368,0.44930395,0.44443107,0.440903
0.42937592,0.4333352,0.42682022,0.42365652
0.42210048,0.42574468,0.4235118,0.42230242
0.4018367,0.40541402,0.4013415,0.3992002
0.33978087,0.3429758,0.34119534,0.33981293
0.39255315,0.3960613,0.39263612,0.3906876
0.42569467,0.4285966,0.4263365,0.42385483
0.39081952,0.39451435,0.3878363,0.384375
0.39214748,0.39558816,0.3924989,0.39057112
0.4053597,0.40880778,0.4060986,0.4043396
0.3947289,0.3981187,0.39559332,0.39393887
0.40452176,0.40778303,0.4056122,0.4039654
0.38112482,0.38421535,0.38220093,0.3805691
0.37178376,0.37474847,0.37272578,0.3710379
0.37144727,0.37436756,0.37257898,0.37095767
0.39303818,0.39597455,0.39435,0.39270946
0.40856233,0.41114572,0.40981957,0.40804598
0.40769872,0.41018432,0.40893567,0.4071823
0.44967812,0.45163882,0.45071954,0.44868702
1.0,1.0,1.0,1.0
0.3699526,0.37272516,0.368261,0.36534074
1.0,1.0,1.0,1.0
0.4056946,0.40823415,0.40560806,0.40334427
0.34133095,0.3441192,0.3426856,0.3409592
0.42245084,0.42563748,0.42368436,0.42175314
0.47960654,0.48264015,0.48052663,0.47820497
0.44308308,0.44608712,0.44441178,0.4424527
1.0,1.0,1.0,1.0
0.07889332,0.078376025,0.07875099,0.07620266
0.48891866,0.49068344,0.48974204,0.48747236
0.51029,0.5115558,0.5108945,0.5085356
0.5170185,0.51793927,0.5174527,0.5150545
0.43213874,0.4343018,0.43342113,0.43113527
0.52935034,0.53120655,0.53013736,0.5276236
0.5233266,0.52511543,0.52423817,0.5217856
0.52917606,0.53063464,0.5299588,0.5274679
0.48889,0.4916693,0.4902383,0.48797774
0.5267709,0.52901644,0.52792466,0.52545106
0.71753913,0.71987253,0.71826696,0.7155793
0.5886448,0.58996814,0.5892469,0.58642846
0.5814706,0.5832087,0.5823094,0.5796265
1.0,1.0,1.0,1.0
0.43994442,0.4425315,0.43992066,0.43786812
0.39921153,0.40233457,0.40048346,0.39871213
0.42242232,0.4253329,0.42363018,0.42183766
0.40587953,0.40849036,0.40711617,0.4053198
0.41393027,0.4167896,0.41526943,0.41344914
0.44354653,0.44687077,0.44497684,0.44332746
0.35727718,0.359801,0.3576361,0.35562256
0.39193648,0.39484423,0.39304852,0.3911935
0.39365914,0.3961507,0.39480993,0.39295122
0.42207292,0.4244271,0.42326722,0.42124617
0.440659,0.4439278,0.44036457,0.4374736
0.4116631,0.414923,0.41271284,0.41094327
0.37137455,0.37434772,0.37058085,0.36811996
0.38260376,0.3857642,0.38348705,0.3816962
0.39235657,0.3958534,0.39340097,0.39190117
0.39673987,0.39968988,0.39811185,0.39634424
0.40607598,0.40848032,0.40730265,0.40537155
0.4266271,0.42953154,0.42808706,0.42612204
0.43380514,0.436271,0.43510947,0.4330705
0.44802162,0.45087937,0.4495243,0.4473652
0.40658602,0.40919405,0.4081174,0.4059551
0.31219113,0.31489062,0.31381616,0.312221
0.4233763,0.42611817,0.4248102,0.42291513
0.4199879,0.42316625,0.42146263,0.41979006
0.44937104,0.4515736,0.45056313,0.4484405
0.4239209,0.42660877,0.4252838,0.42330313
0.4653496,0.46823922,0.4668187,0.4646656
0.48287994,0.48476717,0.48392633,0.48163903
0.43698803,0.43989438,0.43847412,0.43629268
0.33689746,0.33968568,0.3384714,0.33668327
0.45871118,0.46251172,0.46013567,0.4590239
0.37890956,0.38146955,0.37963316,0.37770075
0.39385295,0.39595848,0.39482707,0.39285818
0.43842545,0.44183743,0.43991396,0.4383943
0.41766876,0.42023757,0.4189754,0.41694632
0.43078566,0.43360963,0.43226686,0.43014097
0.41879076,0.42193717,0.4203145,0.41853678
0.38800544,0.39117053,0.3892923,0.38764986
0.38813514,0.39101437,0.38941255,0.38775384
0.4548174,0.45858896,0.4562516,0.45511794
0.42551243,0.42820483,0.4264622,0.42469725
0.3606048,0.36348587,0.36187735,0.3601577
0.41479257,0.41795722,0.41606992,0.41422132
0.6326689,0.6349228,0.63352066,0.6324855
0.45846474,0.46216553,0.45988867,0.458653
0.40616092,0.40887022,0.40751854,0.40552214
0.42939028,0.43241313,0.43081385,0.42891112
0.4474184,0.45035884,0.44882855,0.44660738
0.44085246,0.4439999,0.442282,0.44036594
0.9870046,0.98726916,0.9870765,0.9867181
0.34914652,0.35179687,0.3504931,0.34884351
0.46375132,0.46726543,0.46520492,0.4637727
0.46606252,0.4676732,0.46692064,0.46455142
0.43729383,0.44050762,0.43686897,0.43384922
0.35512498,0.3575977,0.356226,0.3543712
0.45899191,0.46275824,0.46037823,0.4592256
0.37636536,0.3795918,0.37769338,0.37618384
0.49996862,0.50275195,0.50141674,0.49896216
0.48467422,0.48688674,0.4857546,0.48341566
0.48106253,0.48404342,0.4825191,0.48038554
0.43217152,0.4353714,0.43357244,0.4317441
0.38949287,0.39254016,0.39073402,0.3891228
0.40609646,0.40931374,0.40747312,0.4058707
0.44297358,0.4461628,0.44439068,0.44253296
0.41667503,0.41966867,0.4180364,0.41633657
0.45500454,0.4580979,0.4564619,0.4545494
0.45702875,0.45984697,0.4583952,0.45643702
0.47176898,0.47474402,0.47322994,0.47114408
0.48625085,0.48904338,0.4875624,0.48550293
0.45964628,0.46342295,0.46106967,0.45992443
0.4994454,0.49020243,0.49136594,0.48654997
0.62554705,0.62801355,0.62642664,0.62359893
0.6545334,0.656798,0.6551815,0.65225714
0.6338791,0.6364726,0.63507444,0.6323064
0.58475137,0.5873531,0.58603024,0.58326983
0.5606668,0.5626148,0.56165123,0.55906343
0.54974246,0.5523453,0.55110323,0.5484341
0.57601756,0.57727814,0.5766362,0.5739007
0.37597474,0.37824726,0.37740874,0.37526494
0.372388,0.37484947,0.3736925,0.37172067
0.39733848,0.40001714,0.3987495,0.39684075
0.41183093,0.41414338,0.4131579,0.411008
0.43202576,0.43346453,0.43290094,0.43077597
0.43324012,0.43635926,0.43474728,0.43288383
0.36865517,0.37136483,0.3695944,0.36778176
0.78609776,0.7944698,0.7456392,0.7222102
0.36952072,0.37203845,0.3696034,0.36748055
0.4028184,0.4060939,0.40310532,0.4008409
0.99999505,0.99998844,0.9999968,0.999998
1.0,1.0,1.0,1.0
0.7410524,0.76593053,0.7965421,0.7629431
0.47829005,0.47705197,0.47790778,0.47553197
0.458389,0.46117932,0.45987418,0.45753798
0.80170065,0.7384763,0.8053858,0.8162291
0.38826507,0.38820854,0.3885564,0.3863294
0.36640865,0.36942545,0.36776936,0.36602816
0.40084812,0.40356308,0.40206638,0.40019682
0.42357844,0.4256484,0.42441824,0.42237377
0.42356998,0.42680773,0.42486718,0.42319113
0.40787673,0.41118845,0.40932128,0.4078163
0.13428825,0.13267164,0.13431224,0.13216107
-0.17952383,-0.16942696,-0.15509097,-0.23255536
0.6704021,0.6727743,0.6703338,0.6671463
0.67959595,0.68052214,0.67881316,0.67528325
0.71228135,0.71416664,0.71241367,0.7093175
0.66243386,0.66451097,0.663012,0.6600157
0.329901,0.32975194,0.32737595,0.32328203
0.04106493,0.042402487,0.03827377,0.037120335
0.62553877,0.62816125,0.6265251,0.6235196
0.65620726,0.658784,0.65731674,0.6544481
0.7026575,0.70502,0.7035035,0.70076704
0.48157266,0.48252976,0.4810886,0.47727457
0.68333066,0.68464047,0.6836729,0.680754
0.48869768,0.49166337,0.490146,0.4878755
0.519665,0.5225022,0.5209914,0.5184564
0.30954394,0.31069785,0.31051055,0.30909273
0.4813628,0.4814865,0.4815569,0.47883597
0.44426143,0.44761822,0.44575801,0.44415134
0.4592846,0.45999694,0.45987877,0.45753008
0.49990016,0.5020837,0.5011003,0.4986352
0.50901043,0.5110965,0.51014465,0.5076975
0.4778846,0.47961703,0.47886696,0.47633398
0.5152497,0.51756483,0.5164777,0.5140147
0.5041187,0.5067765,0.5055526,0.50306815
0.4328495,0.43537903,0.43419734,0.431856
0.5350644,0.53428787,0.53471935,0.53188705
0.33362776,0.3363168,0.33524486,0.33336288
0.29492643,0.29607594,0.2959869,0.29403302
0.41073173,0.41153246,0.41130435,0.4092991
0.43470857,0.43424973,0.43469092,0.432642
0.46833333,0.4719723,0.4691247,0.46736163
0.39245197,0.3950664,0.39337897,0.3913817
0.42527494,0.42839476,0.4264655,0.42442524
0.43349066,0.43650684,0.43478572,0.43279272
0.4546242,0.45766068,0.45600626,0.453846
0.47374874,0.47682837,0.4750947,0.47301808
0.45346367,0.4554286,0.45443484,0.4523765
0.49711484,0.49978372,0.49831566,0.49623543
0.4753649,0.47828227,0.47679707,0.47467738
0.4753962,0.4782526,0.47679216,0.4746842
0.4946035,0.49717668,0.4958812,0.49366423
0.46215925,0.4656812,0.46270362,0.46127683
0.4846062,0.48404294,0.48367614,0.4822726
0.36050826,0.36326167,0.36159223,0.35989517
0.38538793,0.38783553,0.38650784,0.3848182
0.3846578,0.38667545,0.38573682,0.3839559
0.39100307,0.39376408,0.39230603,0.3905338
0.40839356,0.410443,0.4093768,0.40748942
0.45139226,0.4544587,0.45248073,0.45122972
0.32943887,0.33193672,0.33037263,0.3285546
0.3840728,0.38728255,0.38486877,0.383036
0.35431525,0.35718367,0.35539603,0.35376263
0.35923928,0.3618113,0.36031568,0.35866693
0.30832475,0.31095323,0.30993032,0.30850026
0.36233556,0.36548233,0.3628119,0.36069515
0.43314832,0.43639752,0.43448874,0.43276778
0.35908613,0.36224547,0.3594611,0.3576295
0.4489256,0.45252684,0.45024168,0.44890228
0.37056568,0.37352446,0.37170386,0.37001044
1.0,1.0,1.0,1.0
0.24935746,0.25003216,0.25032166,0.24745297
0.5692812,0.5704157,0.56963223,0.56733716
0.57563126,0.5769843,0.57609504,0.57371396
0.5658429,0.56688976,0.5662274,0.56380576
0.5596193,0.5602379,0.55983776,0.5574003
0.5628124,0.5628124,0.5627487,0.5602821
0.42865416,0.39368844,0.4129913,0.4098194
0.33341756,0.33571807,0.33447146,0.33274058
0.39283857,0.3955997,0.39423156,0.39244217
0.4199184,0.4231574,0.4213825,0.41975245
0.41188076,0.41466063,0.4133008,0.41141745
0.43490645,0.43758827,0.43628478,0.43431735
0.4653249,0.46718326,0.46630633,0.4641829
0.44944367,0.45243442,0.4509037,0.44877437
0.43519065,0.4381702,0.4366968,0.4346334
0.45437282,0.457985,0.45581037,0.45447844
0.46096495,0.4647324,0.4622119,0.46106228
0.42582974,0.4284404,0.42270392,0.4205824
0.32394925,0.32676455,0.325487,0.32391733
0.38366532,0.3868202,0.38481015,0.38316074
0.46235934,0.46616992,0.46377406,0.46266174
0.37143877,0.3741623,0.37247396,0.37075946
0.44600618,0.44966245,0.44747123,0.44622773
0.40104774,0.404044,0.40219173,0.40040517
0.43257934,0.43562123,0.43398467,0.43203047
0.46217936,0.4651653,0.46347144,0.4616205
0.4768906,0.47926503,0.47795576,0.47577077
0.47290528,0.47601327,0.47430637,0.47218114
0.5231812,0.5262005,0.5245737,0.5222681
0.63022614,0.6330077,0.63140124,0.6289112
0.35853264,0.36093786,0.359996,0.3580919
0.37588665,0.37855873,0.3772723,0.3752552
0.41722146,0.4197565,0.41852543,0.4165005
0.3877414,0.39048496,0.38935065,0.38723525
0.9983854,0.99855864,0.99699724,0.99592495
0.5164021,0.5206006,0.50018996,0.49284643
0.44469458,0.4483535,0.443939,0.44153607
0.5180461,0.5211467,0.5191599,0.5168448
0.33627415,0.33905074,0.33767307,0.33579582
0.47586143,0.47892895,0.4772669,0.47511387
0.39530566,0.39835957,0.39651504,0.39468715
-0.98796344,-0.9868248,-0.9867142,-0.9885003
0.9402513,0.9714521,0.9851826,0.97995716
0.37998253,0.42811513,0.351951,0.29652506
0.52741814,0.530102,0.52822465,0.5260854
0.667112,0.66984296,0.66809773,0.66554236
0.7613666,0.7241763,0.74748605,0.7388722
0.6238483,0.62472206,0.62402004,0.6214672
0.69404775,0.6966775,0.6950383,0.69273853
0.6095353,0.6123381,0.61081415,0.60826015
0.58361375,0.5859503,0.5846474,0.5820495
0.5893058,0.592087,0.5906066,0.58802754
0.6900599,0.6924303,0.6909523,0.68851316
0.4691807,0.47230333,0.47044906,0.46838763
0.48474032,0.48754448,0.48607457,0.4839611
0.5007895,0.5037946,0.50220746,0.49994093
0.58360773,0.5865149,0.584737,0.58220357
0.51695555,0.5199,0.5183799,0.5160624
0.5473755,0.5503129,0.5487421,0.54639286
0.45839947,0.4617392,0.45979214,0.45809525
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.97992754,0.9772321,0.9787797,0.97820103
0.48201108,0.5100513,0.5039885,0.4925423
0.59917545,0.60126275,0.5998545,0.59718245
0.6084602,0.609939,0.60889995,0.60619724
0.6013614,0.60216916,0.6015734,0.5989061
0.6306492,0.63029534,0.63024825,0.6274805
